student_id,first_name,last_name,email,age,year_level,course,section,gpa,units_enrolled,tuition_fee,scholarship,region,contact_no,student_status
2021-02337,Jeremiah,Fernandez,jeremiah.fernandez@school.edu.ph,24.0,SECOND YEAR,BS Civil Engineering,A,,21.0,PHP 33537.96,No,CAR,09668026820,Regular
2021-03115,Suzanne,Duncan,suzanne.duncan@school.edu.ph,16.0,1st Year,BS Civil Engineering,A,1.56,24.0,45659.46,No,Region VIII,094458025,Regular
2021-01993,Erika,Meyer,erika.meyer@school.edu.ph,25.0,3rd Year,BS Education,A,1.6,24.0,55465.29,No,Region XI,09213956834,Reg
2021-06539,Jill,Smith,jill.smith@school.edu.ph,20.0,2nd Year,BS Nursing,C,,15.0,37033.5,No,Region VII,09910655739,Regular
2021-04031,Dana,Moore,dana.moore@school.edu.ph,18.0,3rd Year,BS Information Technology,B,1.02,21.0,32716.11,Yes,Region XI,09573635441,regular
2021-06690,Charles,Hall,charles.hall@school.edu.ph,18.0,FIRST YEAR,BS Business Administration,A,2.58,24.0,37288.43,No,BARMM,09223121891,Regular
2021-02335,Daniel,Cohen,daniel.cohen@school.edu.ph,21.0,first year,BS Civil Engineering,B,1.28,24.0,51139.25,No,Region II,09218242557,Irregular
2021-07874,Susan,Drake,susan.drake@school.edu.ph,25.0,4th Year,BS Civil Engineering,A,2.26,15.0,34495.28,No,Region IV-B,,REG
2021-00919,Joseph,Rogers,joseph.rogers@school.edu.ph,20.0,3rd Year,BS Tourism,A,1.18,18.0,44753.4,Yes,Region XI,09872529595,Regular
2021-02053,Tammy,Davenport,tammy.davenport@school.edu.ph,25.0,1st Year,BS Information Technology,B,3.3,18.0,29202.18,No,Region III,09700104110,Regular
2021-01807,Becky,Duncan,becky.duncan@school.edu.ph,19.0,3rd Year,BS Education,B,2.55,21.0,41988.49,No,Region IV-B,09494586855,Transferee
2021-07588,James,Clark,james.clark@school.edu.ph,16.0,3rd Year,BS Accountancy,A,2.19,21.0,44024.88,No,BARMM,09453804928,Transferee
2021-03291,Courtney,Morales,courtney.morales@school.edu.ph,20.0,1st Year,BS Accountancy,A,1.77,18.0,33868.7,No,Region VIII,09588419169,Regular
2021-02709,Pamela,Holt,pamela.holt@school.edu.ph,20.0,1st Year,BS Psychology,D,1.33,21.0,32237.82,No,BARMM,09869592496,Regular
2021-03384,Cheryl,Schmidt,cheryl.schmidt@school.edu.ph,24.0,1st Year,BS Nursing,C,2.44,18.0,31720.55,No,NCR,09888582016,return
2021-08437,Michael,Perez,michael.perez@school.edu.ph,18.0,2nd Year,BS Nursing,C,1.23,18.0,31556.8,Yes,Region VI,09236190970,irreg
2021-03449,Crystal,Weaver,crystal.weaver@school.edu.ph,26.0,2nd Year,BS Accountancy,C,2.69,15.0,28707.38,No,Region VIII,09716429066,Regular
2021-08708,Travis,Horton,travis.horton@school.edu.ph,16.0,2,BS Computer Science,A,1.1,18.0,37114.1,No,Region IV-B,09374252800,Irregular
2021-09686,Robert,Edwards,robert.edwards@school.edu.ph,19.0,2nd Year,BS Information Technology,B,1.83,21.0,39247.19,No,Region IV-B,09780436295,Regular
2021-01408,Hannah,Wells,hannah.wells@school.edu.ph,26.0,3rd Year,BS Education,B,1.87,18.0,41151.62,No,Region VIII,09604311256,REGULAR
2021-08964,Austin,Wright,austin.wright@school.edu.ph,20.0,1st Year,BS Business Administration,A,1.79,21.0,35071.88,No,Region II,09456614938,Regular
2021-04440,Richard,Andrews,richard.andrews@school.edu.ph,18.0,1st Year,BS Computer Science,B,2.84,21.0,41652.22,Yes,Region VI,09649722837,Transferee
2021-07800,Francis,Hunt,francis.hunt@school.edu.ph,21.0,1st Year,BS Architecture,A,2.16,24.0,50842.15,No,Region VII,09818415838,Irregular
2021-01840,Sandra,King,sandra.king@school.edu.ph,999.0,1st Year,BS Education,A,2.69,21.0,40796.35,No,CAR,09919333545,REG
2021-01588,Todd,Lewis,todd.lewis@school.edu.ph,18.0,2nd Year,BS Education,A,1.4,21.0,52366.37,No,Region X,09130053409,Regular
2021-06747,Jeffrey,Good,jeffrey.good@school.edu.ph,16.0,3rd Year,BS Information Technology,A,2.73,15.0,35271.29,No,Region VIII,09121230901,Regular
2021-04929,Gina,Guerra,gina.guerra@school.edu.ph,16.0,3rd Year,BS Education,A,3.39,18.0,29251.19,No,NCR,09263496643,Irregular
2021-02361,Diana,Harris,diana.harris@school.edu.ph,26.0,first year,BS Architecture,A,1.74,24.0,55464.67,No,Region IV-A,09805941341,Irreg
2021-05086,Larry,Delgado,larry.delgado@school.edu.ph,23.0,2nd Year,BS Tourism,C,2.03,18.0,41072.22,Yes,Region II,09338659718,Irregular
2021-05285,Brandon,Anderson,brandon.anderson@school.edu.ph,18.0,2nd Year,BS Psychology,A,1.02,18.0,27479.23,Yes,BARMM,09157603643,REG
2021-06651,Benjamin,Alvarez,benjamin.alvarez@school.edu.ph,19.0,Year 1,BS Nursing,A,2.42,18.0,33682.76,No,Region IV-A,09219075046,regular
2021-03232,Michael,Carr,michael.carr@school.edu.ph,21.0,3rd Year,BS Accountancy,B,3.4,24.0,36889.75,No,Region II,09352268460,Regular
2021-07079,Stephen,Sanders,stephen.sanders@school.edu.ph,20.0,2,BS Accountancy,B,2.67,21.0,47042.41,No,Region IV-B,09926206103,IRREGULAR
2021-08032,Jennifer,Jackson,jennifer.jackson@school.edu.ph,26.0,3rd Year,BS Psychology,A,2.02,24.0,38562.52,No,Region V,09179105181,Irregular
2021-08678,Troy,Stewart,troy.stewart@school.edu.ph,19.0,3rd Year,BS Psychology,B,2.58,21.0,42324.23,No,Region V,,REGULAR
2021-02317,Cody,Robinson,cody.robinson@school.edu.ph,26.0,1st Year,BS Nursing,B,3.4,21.0,31968.98,No,Region V,09484499870,Regular
2021-08295,Carmen,Fisher,carmen.fisher@school.edu.ph,24.0,3rd Year,BS Information Technology,B,1.94,24.0,53865.44,No,Region X,09454439734,Transferee
2021-04430,Joseph,Burgess,joseph.burgess@school.edu.ph,26.0,3rd Year,BS Psychology,B,1.64,21.0,48623.28,Yes,NCR,09169799413,Reg
2021-00960,Mike,Hall,mike.hall@school.edu.ph,20.0,3rd Year,BS Tourism,B,,18.0,27445.2,No,Region I,09170612334,Regular
2021-08091,Derek,Hansen,derek.hansen@school.edu.ph,26.0,Fourth Year,BS Business Administration,B,2.59,18.0,29159.93,No,CAR,09253719450,REGULAR
2021-06682,Paul,Morales,paul.morales@school.edu.ph,26.0,1st Year,BS Information Technology,A,2.22,21.0,46286.22,No,Region IV-A,09257424648,Irregular
2021-07429,Elizabeth,Clark,elizabeth.clark@school.edu.ph,26.0,3rd Year,BS Civil Engineering,A,2.65,21.0,50704.75,Yes,Region III,09404624645,Regular
2021-04303,Melissa,Day,melissa.day@school.edu.ph,22.0,3rd Year,BS Nursing,B,1.03,18.0,31843.13,No,Region VII,09137540074,Transferee
2021-04270,Jessica,Keller,jessica.keller@school.edu.ph,17.0,4th Year,BS Civil Engineering,B,3.46,18.0,30732.21,No,Region III,09243907089,Regular
2021-00501,Steve,Hanna,steve.hanna@school.edu.ph,19.0,3rd Year,BS Nursing,B,2.55,24.0,43316.65,No,Region VIII,09178210987,Regular
2021-00802,Kathleen,Copeland,kathleen.copeland@school.edu.ph,25.0,1st Year,BS Education,A,2.82,18.0,39760.49,No,Region IX,09289919958,Regular
2021-07873,Christine,Wood,christine.wood@school.edu.ph,17.0,4th Year,BS Education,A,2.89,18.0,33696.95,No,Region IX,09269058334,REGULAR
2021-05176,John,Contreras,john.contreras@school.edu.ph,23.0,3rd Year,BS Nursing,B,2.5,24.0,46288.15,No,Region VIII,09878898868,Reg
2021-09850,Erica,Ellison,erica.ellison@school.edu.ph,23.0,Second Year,BS Nursing,A,2.5,24.0,44418.07,No,Region XII,09999637353,Regular
2021-01939,Brenda,Collins,brenda.collins@school.edu.ph,20.0,2nd Year,BS Information Technology,A,1.13,18.0,32834.74,No,NCR,09270075251,Regular
2021-07453,Stacey,Webb,stacey.webb@school.edu.ph,25.0,1st Year,BS Information Technology,D,2.5,18.0,33265.17,No,Region IV-B,09765593878,Reg
2021-03329,Gregory,Boyd,gregory.boyd@school.edu.ph,25.0,Year 1,BS Business Administration,B,2.54,18.0,37037.48,No,Region XII,09920611315,Returnee
2021-00139,Rodney,Clark,rodney.clark@school.edu.ph,17.0,Year 2,BS Accountancy,C,1.52,21.0,51356.2,No,BARMM,09609136845,Regular
2021-03560,Tammy,Davis,tammy.davis@school.edu.ph,17.0,2nd Year,BS Business Administration,B,3.1,21.0,43766.54,Yes,NCR,09691701787,Transferee
2021-09338,Kyle,Jones,kyle.jones@school.edu.ph,16.0,4th Year,BS Education,B,1.83,21.0,44773.86,No,Region VIII,09646642852,Regular
2021-08758,Ann,Smith,ann.smith@school.edu.ph,22.0,2nd Year,BS Education,A,2.33,21.0,31857.23,Yes,Region IV-A,09206253684,Regular
2021-02015,Albert,Jordan,albert.jordan@school.edu.ph,25.0,Second Year,BS Computer Science,A,3.39,21.0,46730.96,No,BARMM,09161374984,Regular
2021-01543,Paul,Torres,paul.torres@school.edu.ph,16.0,2nd Year,BS Tourism,A,3.46,15.0,28729.89,Yes,NCR,09434078559,REG
2021-05807,Paul,Scott,paul.scott@school.edu.ph,22.0,2nd Year,BS Nursing,B,1.26,21.0,36243.98,No,Region X,09165714543,Regular
2021-07300,Jonathan,Camacho,jonathan.camacho@school.edu.ph,16.0,Year 3,BS Architecture,B,2.96,18.0,40232.87,No,Region X,09384071934,Regular
2021-07673,Donald,Aguilar,donald.aguilar@school.edu.ph,23.0,4th Year,BS Tourism,A,3.49,21.0,39933.44,No,Region VI,09155651824,Regular
2021-01629,Matthew,Andrews,matthew.andrews@school.edu.ph,20.0,1st Year,BS Computer Science,C,1.18,21.0,PHP 48826.07,No,Region X,09510499835,Regular
2021-04115,Charles,Keith,charles.keith@school.edu.ph,21.0,Year 3,BS Business Administration,B,1.87,21.0,46564.7,Yes,Region V,09602522263,reg
2021-04962,Gary,Rhodes,gary.rhodes@school.edu.ph,26.0,1st Year,BS Psychology,C,1.99,24.0,55245.83,No,Region I,09377039590,Regular
2021-06584,Bryan,Christian,bryan.christian@school.edu.ph,24.0,1st Year,BS Computer Science,C,1.32,15.0,23986.95,No,Region VII,09992789780,Transferee
2021-04205,Lisa,Young,lisa.young@school.edu.ph,17.0,1st Year,BS Tourism,C,2.54,21.0,33725.75,Yes,Region II,09953705030,Returnee
2021-04065,Reginald,Miller,reginald.miller@school.edu.ph,24.0,4th Year,BS Computer Science,B,3.47,24.0,50922.53,No,BARMM,09953415402,regular
2021-06074,Nicole,Harper,nicole.harper@school.edu.ph,21.0,2nd Year,BS Accountancy,A,1.33,24.0,41594.46,No,BARMM,09372521236,Regular
2021-05848,Mary,Hale,mary.hale@school.edu.ph,20.0,3rd Year,BS Civil Engineering,B,2.11,18.0,33969.57,Yes,BARMM,09422398908,Reg
2021-09760,Sandra,Howell,sandra.howell@school.edu.ph,22.0,2,BS Information Technology,B,1.0,21.0,33889.3,No,NCR,09199637865,REGULAR
2021-01493,Jessica,Williams,jessica.williams@school.edu.ph,24.0,1st Year,BS Civil Engineering,A,1.71,18.0,33933.35,Yes,Region VI,09504724239,Regular
2021-03260,Scott,Gibson,scott.gibson@school.edu.ph,23.0,4th Year,BS Business Administration,A,2.08,21.0,37267.2,No,Region VI,09568310058,Reg
2021-08048,Richard,Oconnell,richard.oconnell@school.edu.ph,16.0,1st Year,BS Tourism,B,1.18,15.0,29935.53,Yes,Region VII,09151989168,Regular
2021-07798,Joel,Neal,joel.neal@school.edu.ph,22.0,1st Year,BS Architecture,D,2.46,21.0,31950.28,Yes,CAR,096737429,Regular
2021-09230,Jorge,Johnson,jorge.johnson@school.edu.ph,23.0,3rd Year,BS Information Technology,B,1.28,21.0,41316.32,No,Region XII,,Regular
2021-06739,Kevin,Gonzalez,kevin.gonzalez@school.edu.ph,25.0,FIRST YEAR,BS Architecture,A,1.17,24.0,50374.12,Yes,Region I,09174583650,Irregular
2021-09892,Kristin,White,kristin.white@school.edu.ph,22.0,1st Year,BS Civil Engineering,C,,24.0,41611.5,No,Region XII,09202904878,Regular
2021-09570,Jamie,Price,jamie.price@school.edu.ph,17.0,Fourth Year,BS Information Technology,B,1.47,21.0,44279.9,No,Region VII,09556074388,Irregular
2021-06102,Carla,Frost,carla.frost@school.edu.ph,25.0,3rd Year,BS Business Administration,A,1.16,18.0,39346.21,No,Region V,09475588498,Regular
2021-03434,Daniel,Miller,daniel.miller@school.edu.ph,24.0,Second Year,BS Architecture,A,2.12,18.0,40993.21,No,Region IV-A,09124132145,Regular
2021-01789,Shawn,Ellis,shawn.ellis@school.edu.ph,25.0,1st Year,BS Computer Science,C,2.29,24.0,40547.26,No,Region VIII,09103656410,irregular
2021-04963,Pamela,Wood,pamela.wood@school.edu.ph,21.0,1st Year,BS Nursing,C,1.77,18.0,34560.29,No,Region X,09517157152,Transfer
2021-08070,Kimberly,Bauer,kimberly.bauer@school.edu.ph,24.0,SECOND YEAR,BS Tourism,C,3.18,21.0,43039.02,No,Region IX,09560565243,Regular
2021-02756,Brian,Noble,brian.noble@school.edu.ph,26.0,1st Year,BS Information Technology,C,1.1,24.0,40366.18,No,Region VII,09985665500,Regular
2021-01998,Sarah,Nguyen,sarah.nguyen@school.edu.ph,17.0,1st Year,BS Civil Engineering,B,1.89,21.0,34825.09,No,Region XI,09265322598,Irregular
2021-02124,Melinda,Downs,melinda.downs@school.edu.ph,20.0,2nd Year,BS Tourism,A,N/A,21.0,36950.73,No,NCR,09734511209,Irregular
2021-03422,Donald,Soto,donald.soto@school.edu.ph,24.0,3rd Year,BS Accountancy,B,1.15,21.0,36182.32,Yes,Region XI,09820655221,Regular
2021-04149,Jason,Smith,jason.smith@school.edu.ph,16.0,3rd Year,BS Nursing,A,1.19,21.0,38230.31,No,BARMM,09309550241,REG
2021-01452,Zachary,Coleman,zachary.coleman@school.edu.ph,23.0,Year 3,BS Business Administration,A,1.15,18.0,34302.27,Yes,Region IV-B,,Irreg
2021-07248,Paul,Freeman,paul.freeman@school.edu.ph,26.0,fourth year,BS Accountancy,B,3.34,24.0,37333.4,No,Region III,09120659391,Irregular
2021-06649,Amy,Smith,amy.smith@school.edu.ph,21.0,Third Year,BS Accountancy,B,3.36,21.0,39956.24,No,Region XI,09401707068,regular
2021-09449,Kimberly,Webb,kimberly.webb@school.edu.ph,23.0,SECOND YEAR,BS Architecture,B,1.73,18.0,32209.61,No,BARMM,09706594194,Regular
2021-04012,Felicia,Bentley,felicia.bentley@school.edu.ph,23.0,2nd Year,BS Accountancy,C,2.34,15.0,30943.92,Yes,Region I,,IRREGULAR
2021-00422,Julia,Shepherd,julia.shepherd@school.edu.ph,25.0,3rd Year,BS Tourism,A,N/A,21.0,36896.58,No,BARMM,09688662592,Regular
2021-07088,Kathleen,Walker,kathleen.walker@school.edu.ph,19.0,Third Year,BS Nursing,A,1.04,21.0,47982.2,No,NCR,09106523847,Transferee
2021-01094,Taylor,Anderson,taylor.anderson@school.edu.ph,22.0,2nd Year,BS Civil Engineering,A,3.03,15.0,37278.18,No,Region IV-A,09774026766,Regular
2021-02529,Maria,Wolfe,maria.wolfe@school.edu.ph,25.0,1st Year,BS Education,C,1.01,18.0,32710.69,No,Region II,09337605395,reg
2021-05140,Michelle,Stewart,michelle.stewart@school.edu.ph,24.0,FOURTH YEAR,BS Civil Engineering,A,2.24,18.0,35905.57,No,CAR,09131809298,Regular
2021-05308,Daniel,Juarez,daniel.juarez@school.edu.ph,20.0,2nd Year,BS Psychology,C,2.12,24.0,40323.51,No,Region VI,,Regular
2021-01668,Jerry,Herring,jerry.herring@school.edu.ph,25.0,4,BS Business Administration,B,,21.0,32143.7,No,Region XI,09357192447,Regular
2021-03415,Andrew,,andrew.gray@school.edu.ph,18.0,3rd Year,BS Tourism,B,1.43,21.0,42639.65,No,Region XII,09707205726,Regular
2021-01527,Benjamin,Mays,benjamin.mays@school.edu.ph,24.0,1st Year,BS Education,D,2.56,24.0,55488.04,Yes,CAR,09783149142,Transferee
2021-00221,Tonya,Miller,tonya.miller@school.edu.ph,16.0,3rd Year,BS Psychology,A,1.25,18.0,34061.15,Yes,BARMM,094229209,REG
2021-05952,Jose,Reyes,jose.reyes@school.edu.ph,25.0,first year,BS Information Technology,D,3.24,21.0,49763.32,No,Region I,09568510269,Regular
2021-00259,Patricia,Diaz,patricia.diaz@school.edu.ph,26.0,2nd Year,BS Civil Engineering,A,1.76,18.0,39747.85,No,Region VII,09132301980,Regular
2021-09333,Phillip,Rivera,phillip.rivera@school.edu.ph,20.0,2nd Year,BS Accountancy,C,2.06,18.0,33595.54,Yes,Region IX,09400815959,Returnee
2021-08909,Lisa,Russell,lisa.russell@school.edu.ph,17.0,SECOND YEAR,BS Education,B,2.08,21.0,46149.03,No,Region VII,09665461184,REGULAR
2021-03931,Linda,Campbell,linda.campbell@school.edu.ph,26.0,4th Year,BS Tourism,A,1.28,18.0,37895.5,No,Region VII,09506840665,Regular
2021-01196,Brenda,Ferguson,brenda.ferguson@school.edu.ph,25.0,4th Year,BS Education,A,1.69,21.0,38430.14,No,Region II,09342289595,Regular
2021-01551,Brenda,Rice,brenda.rice@school.edu.ph,19.0,4th Year,BS Psychology,A,1.5,24.0,38525.84,No,Region III,09508307788,Transfer
2021-09829,Anthony,Drake,anthony.drake@school.edu.ph,18.0,3rd Year,BS Computer Science,B,2.27,18.0,34678.07,No,Region IX,09689261630,regular
2021-05578,Anthony,Thompson,anthony.thompson@school.edu.ph,24.0,4th Year,BS Tourism,B,1.22,18.0,27322.73,No,Region IX,09299955363,Regular
2021-06976,Erika,Williams,erika.williams@school.edu.ph,21.0,2nd Year,BS Architecture,C,2.63,15.0,26884.59,No,NCR,09649649235,Reg
2021-02900,Krista,Hartman,krista.hartman@school.edu.ph,21.0,1st Year,BS Education,A,1.36,24.0,53347.29,No,CAR,09843411675,Regular
2021-09132,Ronald,Mcpherson,ronald.mcpherson@school.edu.ph,21.0,3rd Year,BS Architecture,A,1.73,18.0,43818.59,No,Region VIII,09579563332,REGULAR
2021-01442,Stacy,Nelson,stacy.nelson@school.edu.ph,16.0,1st Year,BS Tourism,C,2.06,21.0,33117.64,No,Region V,09159997565,Regular
2021-04567,Jeffrey,Adams,jeffrey.adams@school.edu.ph,26.0,1st Year,BS Architecture,C,1.14,21.0,31595.31,No,Region III,09767713835,Regular
2021-09841,Ryan,Mays,ryan.mays@school.edu.ph,19.0,4th Year,BS Accountancy,B,1.58,18.0,41274.41,No,Region II,09238377312,Reg
2021-01553,Stacie,Ortega,stacie.ortega@school.edu.ph,18.0,3rd Year,BS Accountancy,B,2.54,15.0,34613.92,No,Region III,09336870821,Irregular
2021-04098,Jesse,Lloyd,jesse.lloyd@school.edu.ph,19.0,Year 1,BS Information Technology,B,1.72,18.0,44003.22,No,Region IX,09395388777,Regular
2021-01330,Chloe,Gray,chloe.gray@school.edu.ph,24.0,2nd Year,BS Education,A,2.54,21.0,43834.9,No,Region VI,098023617,Irregular
2021-00029,Gloria,Jordan,gloria.jordan@school.edu.ph,23.0,SECOND YEAR,BS Psychology,A,2.0,21.0,49587.93,Yes,BARMM,09150625936,Regular
2021-02891,Steven,Garcia,steven.garcia@school.edu.ph,18.0,2nd Year,BS Nursing,B,3.35,21.0,48412.66,No,Region XI,091391707,Transferee
2021-06479,Thomas,Gonzalez,thomas.gonzalez@school.edu.ph,26.0,2nd Year,BS Tourism,C,1.63,21.0,36509.71,No,Region III,,Transferee
2021-08771,Matthew,Frye,MATTHEW.FRYE@SCHOOL.EDU.PH,17.0,1st Year,BS Tourism,B,2.74,21.0,51704.75,No,BARMM,09814585584,Regular
2021-03289,Belinda,Rojas,belinda.rojas@school.edu.ph,17.0,4,BS Architecture,A,3.1,18.0,28847.86,No,Region XII,09290087877,REGULAR
2021-04048,Diana,Fuller,diana.fuller@school.edu.ph,20.0,2nd Year,BS Accountancy,B,2.88,18.0,36866.06,YES,Region XI,09786440732,REGULAR
2021-05124,Gregory,James,gregory.james@school.edu.ph,19.0,2nd Year,BS Business Administration,C,2.07,15.0,23995.47,No,Region VII,09285642492,Regular
2021-02887,Julie,Hughes,julie.hughes@school.edu.ph,16.0,SECOND YEAR,BS Nursing,C,3.19,18.0,31139.72,No,Region XI,09829207280,Returnee
2021-03825,Cheryl,Anderson,cheryl.anderson@school.edu.ph,19.0,FIRST YEAR,BS Computer Science,A,1.77,21.0,40287.27,No,Region XII,09417609179,Regular
2021-08017,Jennifer,Hinton,jennifer.hinton@school.edu.ph,26.0,2nd Year,BS Tourism,B,1.18,21.0,35167.1,No,Region VI,09537490935,Regular
2021-07762,Michael,Robinson,michael.robinson@school.edu.ph,16.0,1st Year,BS Psychology,D,2.15,21.0,52094.57,No,NCR,09805888557,Regular
2021-09646,Stephen,Horton,stephen.horton@school.edu.ph,26.0,3,BS Business Administration,B,1.81,18.0,39857.43,No,Region XI,09394578725,Regular
2021-06931,Michael,Reyes,michael.reyes@school.edu.ph,24.0,2nd Year,BS Civil Engineering,A,1.1,15.0,35045.63,No,Region VII,09908418894,Irregular
2021-02081,Barbara,Davis,barbara.davis@school.edu.ph,19.0,1st Year,BS Architecture,B,3.34,18.0,38822.21,No,Region VII,09805288365,regular
2021-09290,Amber,Wilson,amber.wilson@school.edu.ph,17.0,1st Year,BS Civil Engineering,A,1.38,21.0,38513.82,No,BARMM,09463267502,Returnee
2021-00268,Linda,Shepherd,linda.shepherd@school.edu.ph,19.0,3rd Year,BS Civil Engineering,B,2.91,15.0,PHP 28335.93,Yes,Region IV-A,09153017184,irreg
2021-07348,Debra,Finley,debra.finley@school.edu.ph,17.0,2nd Year,BS Education,A,2.75,21.0,47734.86,No,Region X,09711899923,Irregular
2021-00932,Pamela,Bowman,pamela.bowman@school.edu.ph,19.0,4th Year,BS Computer Science,A,1.22,24.0,52421.02,Yes,Region VII,09134349664,Regular
2021-08408,Robert,Hall,robert.hall@school.edu.ph,16.0,1,BS Nursing,B,1.21,21.0,31747.69,Yes,Region IV-B,09917273630,transferee
2021-02430,Tiffany,Smith,tiffany.smith@school.edu.ph,23.0,4th Year,BS Nursing,B,3.47,21.0,49062.28,No,Region XI,09389490164,Regular
2021-04776,Paula,Berry,paula.berry@school.edu.ph,17.0,4th Year,BS Information Technology,A,1.17,24.0,53155.81,No,Region IV-A,09561566230,Regular
2021-00636,Cory,Roberts,cory.roberts@school.edu.ph,22.0,Year 2,BS Computer Science,C,2.48,18.0,41607.57,Yes,Region XI,09953454348,Irregular
2021-00671,Kelsey,Mills,kelsey.mills@school.edu.ph,20.0,1st Year,BS Education,C,,18,28583.78,Yes,Region VIII,09344182593,Transferee
2021-01467,Nicole,Roberts,nicole.roberts@school.edu.ph,18.0,4th Year,BS Civil Engineering,B,2.93,21.0,32440.96,Yes,Region I,09408099181,Regular
2021-09954,Kirsten,Sullivan,kirsten.sullivan@school.edu.ph,24.0,1st Year,BS Education,B,3.43,21.0,52133.29,No,Region XI,09208478792,Regular
2021-00236,Gerald,Martinez,gerald.martinez@school.edu.ph,25.0,3rd Year,BS Accountancy,B,2.02,21.0,39837.51,No,Region IX,09287936545,transfer
2021-00194,Michael,Crane,michael.crane@school.edu.ph,19.0,third year,BS Business Administration,B,2.94,18.0,31749.29,Yes,Region VI,09889566539,Regular
2021-00747,Monica,Smith,monica.smith@school.edu.ph,16.0,2nd Year,BS Education,C,2.73,24.0,59300.51,No,Region IX,,irregular
2021-07597,Victoria,Lopez,victoria.lopez@school.edu.ph,23.0,1st Year,BS Business Administration,B,3.33,15.0,26269.63,No,Region VI,09461672337,Regular
2021-05158,Timothy,Silva,timothy.silva@school.edu.ph,21.0,3rd Year,BS Civil Engineering,B,2.84,24.0,56364.87,No,BARMM,09671608179,Irregular
2021-09928,Troy,Andrade,troy.andrade@school.edu.ph,21.0,4th Year,BS Tourism,B,3.1,18.0,38280.06,No,Region IV-A,09240114400,Regular
2021-03808,Linda,Finley,linda.finley@school.edu.ph,22.0,2nd Year,BS Education,C,1.24,21.0,39505.98,Yes,Region VII,09429913959,Regular
